Dist Code,Dist Name,Route Code,Route Name,Cust Code,Cust Name,Cust Channel,Cust Ref,Doc Date,Doc No,SO No,PO No,Doc Type,Cash Bill Ref No,Prd Code,Prd Description,Prd Category,Selling Type,Status,Qty,UOM,Default UOM Price,Gross Amt,Promo Disc Amt,Customer Disc Amt,Cust Group Disc,Tax Amt,Net Amt,Remark
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9003903903994024341,LEE CHEE ANN,GENERAL TRADE,3100/L09,1/3/2024,INV0000004563,SO0000004610,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,1,CS,127.2,127.2,0,0,0,0,127.2,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9003903903994024341,LEE CHEE ANN,GENERAL TRADE,3100/L09,1/3/2024,INV0000004563,SO0000004610,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9037437437413000177,MINI MARKET YULEE,GENERAL TRADE,300Y/010,4/3/2024,INV0000004617,SO0000004664,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9037437437413000177,MINI MARKET YULEE,GENERAL TRADE,300Y/010,4/3/2024,INV0000004617,SO0000004664,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,CT0000000807,ZAKARIAH,GENERAL TRADE,3000/Z32,1/3/2024,INV0000004540,SO0000004587,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,36,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,CT0000000807,ZAKARIAH,GENERAL TRADE,3000/Z32,1/3/2024,INV0000004540,SO0000004587,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,18,CS,67.2,1209.6,0,0,0,0,1209.6,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9003903903994024339,BATRIFAN ENTERPRISE,GENERAL TRADE,300B/169,1/3/2024,INV0000004564,SO0000004611,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,6,PC,103.68,51.84,0,0,0,0,51.84,
10003720,VILLY TRADING (M) SDN BHD,VT010,TAN ENG KHANG,D9036736736794026359,DIANG XIN TRADING,GENERAL TRADE,3000/D48,5/3/2024,INV0000004629,SO0000004676,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,46,PC,67.2,128.8,0,0,0,0,128.8,
10003720,VILLY TRADING (M) SDN BHD,VT010,TAN ENG KHANG,D9036736736794026359,DIANG XIN TRADING,GENERAL TRADE,3000/D48,5/3/2024,INV0000004629,SO0000004676,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,46,PC,127.2,243.8,0,0,0,0,243.8,
10003720,VILLY TRADING (M) SDN BHD,VT010,TAN ENG KHANG,D9036736736794026359,DIANG XIN TRADING,GENERAL TRADE,3000/D48,5/3/2024,INV0000004629,SO0000004676,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,46,PC,67.2,128.8,0,0,0,0,128.8,
10003720,VILLY TRADING (M) SDN BHD,VT010,TAN ENG KHANG,D9036736736794026359,DIANG XIN TRADING,GENERAL TRADE,3000/D48,5/3/2024,INV0000004629,SO0000004676,,Inv,,21182542,LIPTON YELLOW LABEL SIP2 36X100X2G,Lipton,S,Confirmed,6,PC,536.4,89.4,0,0,0,0,89.4,
10003720,VILLY TRADING (M) SDN BHD,VT010,TAN ENG KHANG,D9036736736794026359,DIANG XIN TRADING,GENERAL TRADE,3000/D48,5/3/2024,INV0000004629,SO0000004676,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,46,PC,127.2,243.8,0,0,0,0,243.8,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036536536512000465,BACHANG FAMILY STORE SDN BHD,MODERN TRADE,3000/B80,5/3/2024,INV0000004637,SO0000004685,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,F,Confirmed,30,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036536536512000465,BACHANG FAMILY STORE SDN BHD,MODERN TRADE,3000/B80,5/3/2024,INV0000004637,SO0000004685,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,3,CS,103.68,311.04,0,0,0,0,311.04,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036536536512000465,BACHANG FAMILY STORE SDN BHD,MODERN TRADE,3000/B80,5/3/2024,INV0000004637,SO0000004685,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,7,CS,127.2,890.4,0,0,0,0,890.4,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036536536512000465,BACHANG FAMILY STORE SDN BHD,MODERN TRADE,3000/B80,5/3/2024,INV0000004637,SO0000004685,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,8,CS,127.2,1017.6,0,0,0,0,1017.6,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036736736712000146,BATU BERENDAM FAMILY STORE SDN BHD,MODERN TRADE,3000/B08,5/3/2024,INV0000004638,SO0000004684,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,F,Confirmed,30,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036736736712000146,BATU BERENDAM FAMILY STORE SDN BHD,MODERN TRADE,3000/B08,5/3/2024,INV0000004638,SO0000004684,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,3,CS,67.2,201.6,0,0,0,0,201.6,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036736736712000146,BATU BERENDAM FAMILY STORE SDN BHD,MODERN TRADE,3000/B08,5/3/2024,INV0000004638,SO0000004684,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,CS,67.2,806.4,0,0,0,0,806.4,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036436436412000378,MLK MALL FAMILY STORE SDN BHD,MODERN TRADE,3000/M10,5/3/2024,INV0000004639,SO0000004686,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,8,CS,127.2,1017.6,0,0,0,0,1017.6,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036436436412000378,MLK MALL FAMILY STORE SDN BHD,MODERN TRADE,3000/M10,5/3/2024,INV0000004639,SO0000004686,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,7,CS,127.2,890.4,0,0,0,0,890.4,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036436436412000378,MLK MALL FAMILY STORE SDN BHD,MODERN TRADE,3000/M10,5/3/2024,INV0000004639,SO0000004686,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,15,CS,67.2,1008,0,0,0,0,1008,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005205205294026643,ECONMART MANTIN SDN BHD,MODERN TRADE,3100/E16,5/3/2024,INV0000004653,SO0000004700,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,46,PC,127.2,243.8,0,0,0,0,243.8,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005205205294026643,ECONMART MANTIN SDN BHD,MODERN TRADE,3100/E16,5/3/2024,INV0000004653,SO0000004700,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,S,Confirmed,46,PC,218.4,418.6,0,0,0,0,418.6,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005205205294026643,ECONMART MANTIN SDN BHD,MODERN TRADE,3100/E16,5/3/2024,INV0000004653,SO0000004700,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,46,PC,67.2,128.8,0,0,0,0,128.8,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005205205294026643,ECONMART MANTIN SDN BHD,MODERN TRADE,3100/E16,5/3/2024,INV0000004653,SO0000004700,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,46,PC,218.4,418.6,0,0,0,0,418.6,
10003720,VILLY TRADING (M) SDN BHD,VT003,EUNICE SIOW SEUI JIN,D9005205205294026643,ECONMART MANTIN SDN BHD,MODERN TRADE,3100/E16,5/3/2024,INV0000004653,SO0000004700,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,23,PC,127.2,121.9,0,0,0,0,121.9,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9036636636694025061,KEDAI RUNCIT ON LOK,GENERAL TRADE,3000/O11,6/3/2024,INV0000004669,SO0000004716,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9036636636694025061,KEDAI RUNCIT ON LOK,GENERAL TRADE,3000/O11,6/3/2024,INV0000004669,SO0000004716,,Inv,,69566731,LIPTON PACKET TEA EK 36X400G,Lipton,S,Confirmed,3,PC,383.04,31.92,0,0,0,0,31.92,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9036636636694025061,KEDAI RUNCIT ON LOK,GENERAL TRADE,3000/O11,6/3/2024,INV0000004669,SO0000004716,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,23,PC,218.4,209.3,0,0,0,0,209.3,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9037437437413000233,KEDAI RUNCIT BATANG MELAKA JAYA,GENERAL TRADE,3000/B77,6/3/2024,INV0000004670,SO0000004717,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,12,PC,103.68,103.68,0,0,0,0,103.68,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9037437437413000122,TAY CHING HUAY,GENERAL TRADE,3000/T41,7/3/2024,INV0000004677,SO0000004725,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,F,Confirmed,4,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9037437437413000122,TAY CHING HUAY,GENERAL TRADE,3000/T41,7/3/2024,INV0000004677,SO0000004725,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,48,PC,127.2,254.4,0,0,0,0,254.4,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9037437437413000122,TAY CHING HUAY,GENERAL TRADE,3000/T41,7/3/2024,INV0000004677,SO0000004725,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,48,PC,127.2,254.4,0,0,0,0,254.4,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,D9037437437413000122,TAY CHING HUAY,GENERAL TRADE,3000/T41,7/3/2024,INV0000004677,SO0000004725,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,F,Confirmed,4,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036636636694014520,KLEBANG FAMILY STORE SDN BHD,MODERN TRADE,300K/428,7/3/2024,INV0000004679,SO0000004726,,Inv,,69566718,LIPTON MT TEH HALIA EK 24X12X20G,Lipton,S,Confirmed,11,PC,384,176,0,0,0,0,176,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9036636636694014520,KLEBANG FAMILY STORE SDN BHD,MODERN TRADE,300K/428,7/3/2024,INV0000004679,SO0000004726,,Inv,,69566710,LIPTON MT MATCHA EK 24X12X20G,Lipton,S,Confirmed,12,PC,384,192,0,0,0,0,192,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,CT0000000807,ZAKARIAH,GENERAL TRADE,3000/Z32,8/3/2024,INV0000004705,SO0000004752,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,F,Confirmed,36,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT008,YONG WEE SEONG,CT0000000807,ZAKARIAH,GENERAL TRADE,3000/Z32,8/3/2024,INV0000004705,SO0000004752,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,18,CS,67.2,1209.6,0,0,0,0,1209.6,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,CT0000000282,CH PENGKALAN SDN BHD (BRANCH) PASARAYA CH TELOK MAS,GENERAL TRADE,300C/222,5/3/2024,INV0000004624,SO0000004671,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,138,PC,67.2,386.4,0,0,0,0,386.4,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,CT0000000282,CH PENGKALAN SDN BHD (BRANCH) PASARAYA CH TELOK MAS,GENERAL TRADE,300C/222,5/3/2024,INV0000004624,SO0000004671,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,S,Confirmed,8,CS,218.4,1747.2,0,0,0,0,1747.2,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,CT0000000282,CH PENGKALAN SDN BHD (BRANCH) PASARAYA CH TELOK MAS,GENERAL TRADE,300C/222,5/3/2024,INV0000004624,SO0000004671,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,138,PC,127.2,731.4,0,0,0,0,731.4,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,CT0000000282,CH PENGKALAN SDN BHD (BRANCH) PASARAYA CH TELOK MAS,GENERAL TRADE,300C/222,5/3/2024,INV0000004624,SO0000004671,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,F,Confirmed,36,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,CT0000000282,CH PENGKALAN SDN BHD (BRANCH) PASARAYA CH TELOK MAS,GENERAL TRADE,300C/222,5/3/2024,INV0000004624,SO0000004671,,Inv,,69566706,LIPTON PBAG EK P80 24X(80X2G),Lipton,S,Confirmed,10,CS,218.4,2184,0,0,0,0,2184,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9037437437494018111,GKA ENTERPRISE,GENERAL TRADE,300G/062,7/3/2024,INV0000004671,SO0000004718,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,3,PC,67.2,8.4,0,0,0,0,8.4,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,D9036636636694024983,ROSEFRACE ENTERPRISE,GENERAL TRADE,3000/D60,1/3/2024,INV0000004556,SO0000004606,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036436436494025538,STEP IN MINI MART,GENERAL TRADE,300S/709,2/3/2024,INV0000004592,SO0000004631,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036436436494025538,STEP IN MINI MART,GENERAL TRADE,300S/709,2/3/2024,INV0000004592,SO0000004631,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT010,TAN ENG KHANG,D9037237237294032955,PASAR MINI SOFEA MAJU,GENERAL TRADE,300P/246,2/3/2024,INV0000004594,SO0000004641,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT010,TAN ENG KHANG,D9037237237294032955,PASAR MINI SOFEA MAJU,GENERAL TRADE,300P/246,2/3/2024,INV0000004594,SO0000004641,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,D9037037037094024686,PASAR MINI SENANG,GENERAL TRADE,300S/197,2/3/2024,INV0000004596,SO0000004642,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,6,PC,67.2,16.8,0,0,0,0,16.8,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,D9038738738794029588,HH FRESH MARKET TRADING,GENERAL TRADE,300H/294,5/3/2024,INV0000004633,SO0000004678,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,D9036636636612000241,PASAR MINI SIN JIE SHEN,GENERAL TRADE,3000/J12,8/3/2024,INV0000004694,SO0000004739,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT002,TAN MEE LIN,D9036636636612000174,HANXIN MINI MARKET,GENERAL TRADE,3000/H75,9/3/2024,INV0000004715,SO0000004756,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036636636694024407,YEO BIN KANG,GENERAL TRADE,300Y/004,11/3/2024,INV0000004729,SO0000004777,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036636636694024407,YEO BIN KANG,GENERAL TRADE,300Y/004,11/3/2024,INV0000004729,SO0000004777,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT007,LIM KONG LING,D9036436436412000474,STARS MART NETWORKS (FRI CLOSE),GENERAL TRADE,3000/N20,11/3/2024,INV0000004735,SO0000004780,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9037137137112000505,HAZRAT SDN BHD,GENERAL TRADE,300H/083,1/3/2024,INV0000004535,SO0000004579,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9037137137112000505,HAZRAT SDN BHD,GENERAL TRADE,300H/083,1/3/2024,INV0000004535,SO0000004579,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,12,PC,67.2,33.6,0,0,0,0,33.6,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9037137137112000505,HAZRAT SDN BHD,GENERAL TRADE,300H/083,1/3/2024,INV0000004535,SO0000004579,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT001,TAY HUNG GUAN,D9037137137112000505,HAZRAT SDN BHD,GENERAL TRADE,300H/083,1/3/2024,INV0000004535,SO0000004579,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,12,PC,127.2,63.6,0,0,0,0,63.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037437437413000195,LAI MINI MARKET,GENERAL TRADE,3000/L45,1/3/2024,INV0000004541,SO0000004590,,Inv,,21182542,LIPTON YELLOW LABEL SIP2 36X100X2G,Lipton,S,Confirmed,18,PC,536.4,268.2,0,0,0,0,268.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037437437413000195,LAI MINI MARKET,GENERAL TRADE,3000/L45,1/3/2024,INV0000004541,SO0000004590,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,F,Confirmed,4,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037437437413000195,LAI MINI MARKET,GENERAL TRADE,3000/L45,1/3/2024,INV0000004541,SO0000004590,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,48,PC,67.2,134.4,0,0,0,0,134.4,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9038438438494025554,ARIFFIN BIN ABU BAKAR,GENERAL TRADE,300A/085,1/3/2024,INV0000004542,SO0000004592,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,22,PC,127.2,116.6,0,0,0,0,116.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9038438438494025554,ARIFFIN BIN ABU BAKAR,GENERAL TRADE,300A/085,1/3/2024,INV0000004542,SO0000004592,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,F,Confirmed,1,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9038438438494025554,ARIFFIN BIN ABU BAKAR,GENERAL TRADE,300A/085,1/3/2024,INV0000004542,SO0000004592,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,23,PC,127.2,121.9,0,0,0,0,121.9,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9038438438494025554,ARIFFIN BIN ABU BAKAR,GENERAL TRADE,300A/085,1/3/2024,INV0000004542,SO0000004592,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,F,Confirmed,2,PC,0,0,0,0,0,0,0,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937994024408,AGROBAZAAR RAKYAT 1 MALAYSIA,GENERAL TRADE,300A/179,1/3/2024,INV0000004543,SO0000004594,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,2,CS,127.2,254.4,0,0,0,0,254.4,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937994024408,AGROBAZAAR RAKYAT 1 MALAYSIA,GENERAL TRADE,300A/179,1/3/2024,INV0000004543,SO0000004594,,Inv,,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,Lipton,S,Confirmed,1,CS,103.68,103.68,0,0,0,0,103.68,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937994024408,AGROBAZAAR RAKYAT 1 MALAYSIA,GENERAL TRADE,300A/179,1/3/2024,INV0000004543,SO0000004594,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,3,CS,67.2,201.6,0,0,0,0,201.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937994024408,AGROBAZAAR RAKYAT 1 MALAYSIA,GENERAL TRADE,300A/179,1/3/2024,INV0000004543,SO0000004594,,Inv,,69566718,LIPTON MT TEH HALIA EK 24X12X20G,Lipton,S,Confirmed,6,PC,384,96,0,0,0,0,96,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937994024408,AGROBAZAAR RAKYAT 1 MALAYSIA,GENERAL TRADE,300A/179,1/3/2024,INV0000004543,SO0000004594,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,3,CS,67.2,201.6,0,0,0,0,201.6,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937994024408,AGROBAZAAR RAKYAT 1 MALAYSIA,GENERAL TRADE,300A/179,1/3/2024,INV0000004543,SO0000004594,,Inv,,69566721,LIPTON PBAG KAW EK P40 24X(40X2.3G),Lipton,S,Confirmed,2,CS,127.2,254.4,0,0,0,0,254.4,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937994024408,AGROBAZAAR RAKYAT 1 MALAYSIA,GENERAL TRADE,300A/179,1/3/2024,INV0000004543,SO0000004594,,Inv,,69566727,LIPTON PBAG KAW EK P80 24X(80X2.3G),Lipton,S,Confirmed,1,CS,218.4,218.4,0,0,0,0,218.4,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937912000399,PASAR MINI SEGARIA SRI AMAN(CLOSE-SAT),GENERAL TRADE,300S/026,1/3/2024,INV0000004544,SO0000004591,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9037937937912000399,PASAR MINI SEGARIA SRI AMAN(CLOSE-SAT),GENERAL TRADE,300S/026,1/3/2024,INV0000004544,SO0000004591,,Inv,,68928387,LIPTON PBAG EK P20 24X(20X2G),Lipton,S,Confirmed,1,CS,67.2,67.2,0,0,0,0,67.2,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336394024342,CHOP KONG FAH,GENERAL TRADE,3000/K10,1/3/2024,INV0000004546,SO0000004589,,Inv,,69566714,LIPTON PBAG EK P40 24X(40X2G),Lipton,S,Confirmed,3,PC,127.2,15.9,0,0,0,0,15.9,
10003720,VILLY TRADING (M) SDN BHD,VT009,LAI TECK SEAN,D9036336336394024342,CHOP KONG FAH,GENERAL TRADE,3000/K10,1/3/2024,INV0000004546,SO0000004589,,Inv,,69566716,LIPTON PBAG KAW EK P20 24X(20X2.3G),Lipton,S,Confirmed,6,PC,67.2,16.8,0,0,0,0,16.8,
